pip fruit,other vegetables,,,,,,,,
rolls/buns,shopping bags,,,,,,,,
whole milk,curd,,,,,,,,
whole milk,pastry,,,,,,,,
canned beer,bottled beer,,,,,,,,
yogurt,hamburger meat,,,,,,,,
other vegetables,yogurt,salt,soft cheese,,,,,,
other vegetables,citrus fruit,brown bread,,,,,,,
yogurt,pork,,,,,,,,
whole milk,brown bread,coffee,sweet spreads,,,,,,
butter,bottled beer,,,,,,,,
yogurt,sausage,,,,,,,,
pork,,,,,,,,,
soda,,,,,,,,,
yogurt,,,,,,,,,
newspapers,,,,,,,,,
soda,napkins,,,,,,,,
sausage,frozen vegetables,,,,,,,,
yogurt,hard cheese,whipped/sour cream,long life bakery product,,,,,,
whole milk,hamburger meat,,,,,,,,
specialty bar,bottled water,dental care,,,,,,,
pastry,meat,,,,,,,,
pork,sliced cheese,,,,,,,,
yogurt,beverages,,,,,,,,
bottled water,chewing gum,,,,,,,,
herbs,grapes,,,,,,,,
rolls/buns,domestic eggs,margarine,,,,,,,
whole milk,sauces,,,,,,,,
root vegetables,rum,,,,,,,,
whole milk,frozen potato products,,,,,,,,
yogurt,bottled beer,napkins,,,,,,,
other vegetables,yogurt,,,,,,,,
newspapers,napkins,,,,,,,,
other vegetables,yogurt,,,,,,,,
UHT-milk,oil,roll products ,,,,,,,
chicken,herbs,soda,,,,,,,
chicken,yogurt,,,,,,,,
soda,ice cream,,,,,,,,
grapes,ice cream,,,,,,,,
other vegetables,butter,,,,,,,,
other vegetables,pork,margarine,,,,,,,
bottled beer,liver loaf,,,,,,,,
yogurt,dog food,,,,,,,,
UHT-milk,white bread,,,,,,,,
other vegetables,UHT-milk,,,,,,,,
pip fruit,citrus fruit,yogurt,soda,shopping bags,dental care,,,,
yogurt,sausage,,,,,,,,
other vegetables,long life bakery product,,,,,,,,
soda,whipped/sour cream,,,,,,,,
pip fruit,whipped/sour cream,,,,,,,,
other vegetables,frankfurter,pastry,napkins,,,,,,
other vegetables,semi-finished bread,,,,,,,,
coffee,whipped/sour cream,,,,,,,,
tropical fruit,red/blush wine,,,,,,,,
soda,,,,,,,,,
tropical fruit,chicken,fruit/vegetable juice,sausage,brown bread,canned beer,domestic eggs,cake bar,,
yogurt,pastry,herbs,seasonal products,,,,,,
brown bread,onions,,,,,,,,
pip fruit,other vegetables,bottled water,berries,,,,,,
butter,margarine,,,,,,,,
other vegetables,frankfurter,soda,,,,,,,
other vegetables,root vegetables,,,,,,,,
sausage,soda,,,,,,,,
other vegetables,sausage,,,,,,,,
root vegetables,frozen vegetables,,,,,,,,
root vegetables,turkey,,,,,,,,
frozen vegetables,soft cheese,,,,,,,,
whipped/sour cream,white bread,,,,,,,,
whole milk,rolls/buns,,,,,,,,
citrus fruit,specialty bar,,,,,,,,
whole milk,frankfurter,,,,,,,,
whole milk,chicken,packaged fruit/vegetables,sausage,frozen vegetables,,,,,
sausage,canned beer,spices,,,,,,,
butter,sugar,,,,,,,,
yogurt,frozen dessert,,,,,,,,
pastry,cream cheese ,,,,,,,,
rolls/buns,misc. beverages,domestic eggs,hygiene articles,,,,,,
canned beer,honey,,,,,,,,
whipped/sour cream,cat food,,,,,,,,
whole milk,pip fruit,,,,,,,,
beef,oil,tea,,,,,,,
soda,frozen dessert,canned fish,,,,,,,
pasta,ice cream,,,,,,,,
citrus fruit,root vegetables,,,,,,,,
tropical fruit,bottled water,yogurt,root vegetables,processed cheese,beverages,white bread,,,
citrus fruit,frankfurter,newspapers,white wine,salty snack,,,,,
yogurt,canned beer,,,,,,,,
hamburger meat,hygiene articles,,,,,,,,
pip fruit,vinegar,,,,,,,,
other vegetables,bottled water,pastry,misc. beverages,condensed milk,,,,,
whole milk,beverages,,,,,,,,
sausage,berries,,,,,,,,
whole milk,yogurt,soft cheese,,,,,,,
rolls/buns,chocolate,herbs,margarine,,,,,,
yogurt,hygiene articles,,,,,,,,
whole milk,rolls/buns,yogurt,grapes,,,,,,
frozen potato products,soda,white wine,,,,,,,
white bread,canned fish,,,,,,,,
sausage,beverages,white wine,meat,frozen vegetables,salty snack,,,,
tropical fruit,rolls/buns,,,,,,,,
frankfurter,soda,,,,,,,,
root vegetables,domestic eggs,,,,,,,,
canned beer,frozen dessert,,,,,,,,
citrus fruit,yogurt,,,,,,,,
other vegetables,frankfurter,,,,,,,,
frankfurter,hamburger meat,,,,,,,,
cream cheese ,sliced cheese,semi-finished bread,,,,,,,
packaged fruit/vegetables,margarine,napkins,,,,,,,
other vegetables,coffee,,,,,,,,
pip fruit,rolls/buns,beef,,,,,,,
pastry,beverages,,,,,,,,
whole milk,bottled water,,,,,,,,
tropical fruit,coffee,whipped/sour cream,waffles,,,,,,
butter,meat,,,,,,,,
citrus fruit,oil,salty snack,,,,,,,
root vegetables,semi-finished bread,,,,,,,,
pip fruit,shopping bags,,,,,,,,
yogurt,shopping bags,,,,,,,,
beverages,cream cheese ,,,,,,,,
ice cream,margarine,,,,,,,,
other vegetables,rolls/buns,domestic eggs,,,,,,,
rolls/buns,fruit/vegetable juice,specialty chocolate,,,,,,,
tropical fruit,whole milk,citrus fruit,chicken,curd,specialty chocolate,semi-finished bread,,,
frankfurter,beverages,canned fish,,,,,,,
frozen fish,dishes,,,,,,,,
chicken,butter,curd,flower (seeds),,,,,,
curd,UHT-milk,flower (seeds),,,,,,,
whole milk,beef,,,,,,,,
bottled water,white bread,waffles,,,,,,,
whole milk,napkins,,,,,,,,
UHT-milk,specialty vegetables,,,,,,,,
whole milk,bottled beer,shopping bags,,,,,,,
whole milk,frankfurter,chicken,canned beer,vinegar,softener,,,,
cream cheese ,whipped/sour cream,napkins,,,,,,,
whole milk,rolls/buns,,,,,,,,
tropical fruit,soda,cat food,,,,,,,
soda,domestic eggs,,,,,,,,
tropical fruit,salty snack,,,,,,,,
chicken,yogurt,soda,liquor,chewing gum,,,,,
rolls/buns,yogurt,cream cheese ,,,,,,,
tropical fruit,root vegetables,,,,,,,,
packaged fruit/vegetables,herbs,,,,,,,,
whole milk,berries,flour,,,,,,,
butter milk,specialty cheese,,,,,,,,
cream cheese ,domestic eggs,,,,,,,,
whole milk,frankfurter,,,,,,,,
sausage,flour,frozen meals,curd,whipped/sour cream,,,,,
bottled water,UHT-milk,,,,,,,,
other vegetables,domestic eggs,napkins,,,,,,,
tropical fruit,rolls/buns,,,,,,,,
canned beer,specialty chocolate,,,,,,,,
whole milk,canned beer,,,,,,,,
frozen potato products,dish cleaner,,,,,,,,
berries,instant coffee,,,,,,,,
yogurt,sugar,,,,,,,,
bottled water,sausage,pastry,,,,,,,
whole milk,sausage,pastry,soda,spices,,,,,
frankfurter,hamburger meat,,,,,,,,
citrus fruit,coffee,,,,,,,,
citrus fruit,butter milk,,,,,,,,
canned beer,shopping bags,,,,,,,,
bottled beer,flower (seeds),,,,,,,,
other vegetables,rolls/buns,pastry,,,,,,,
other vegetables,margarine,,,,,,,,
bottled water,semi-finished bread,,,,,,,,
brown bread,pastry,,,,,,,,
fruit/vegetable juice,chewing gum,,,,,,,,
whole milk,,,,,,,,,
citrus fruit,zwieback,,,,,,,,
hamburger meat,sliced cheese,,,,,,,,
whole milk,specialty chocolate,,,,,,,,
pastry,domestic eggs,,,,,,,,
tropical fruit,condensed milk,,,,,,,,
frankfurter,yogurt,,,,,,,,
pip fruit,butter,specialty bar,detergent,bottled beer,,,,,
tropical fruit,newspapers,,,,,,,,
canned beer,onions,,,,,,,,
other vegetables,rolls/buns,pot plants,pork,pastry,soda,newspapers,,,
brown bread,baking powder,,,,,,,,
pickled vegetables,Instant food products,,,,,,,,
specialty chocolate,soft cheese,,,,,,,,
other vegetables,sausage,,,,,,,,
butter milk,cake bar,,,,,,,,
butter,onions,napkins,,,,,,,
other vegetables,beverages,,,,,,,,
sausage,soda,,,,,,,,
chocolate,shopping bags,,,,,,,,
chicken,canned beer,,,,,,,,
tropical fruit,rolls/buns,newspapers,bottled beer,UHT-milk,,,,,
butter milk,whipped/sour cream,,,,,,,,
misc. beverages,detergent,,,,,,,,
berries,dessert,,,,,,,,
berries,UHT-milk,,,,,,,,
whole milk,flour,,,,,,,,
tropical fruit,whole milk,dog food,,,,,,,
yogurt,herbs,,,,,,,,
pork,cream cheese ,,,,,,,,
brown bread,cream cheese ,,,,,,,,
bottled water,turkey,,,,,,,,
whole milk,butter,,,,,,,,
other vegetables,margarine,,,,,,,,
other vegetables,dessert,,,,,,,,
tropical fruit,whole milk,,,,,,,,
whole milk,other vegetables,,,,,,,,
rolls/buns,bathroom cleaner,,,,,,,,
detergent,meat,roll products ,,,,,,,
pip fruit,other vegetables,,,,,,,,
misc. beverages,oil,,,,,,,,
yogurt,pastry,canned beer,curd cheese,,,,,,
bottled water,sauces,,,,,,,,
hamburger meat,newspapers,,,,,,,,
whole milk,coffee,,,,,,,,
ham,hard cheese,,,,,,,,
beef,fruit/vegetable juice,pork,canned beer,newspapers,,,,,
berries,shopping bags,,,,,,,,
soda,margarine,,,,,,,,
pip fruit,frankfurter,specialty chocolate,,,,,,,
pip fruit,cream cheese ,,,,,,,,
whole milk,frankfurter,,,,,,,,
root vegetables,curd,,,,,,,,
whole milk,pork,,,,,,,,
whole milk,photo/film,,,,,,,,
canned beer,salty snack,,,,,,,,
whole milk,candy,,,,,,,,
citrus fruit,whipped/sour cream,,,,,,,,
pip fruit,domestic eggs,,,,,,,,
newspapers,chocolate marshmallow,,,,,,,,
whole milk,rolls/buns,,,,,,,,
whole milk,root vegetables,,,,,,,,
yogurt,ham,,,,,,,,
pip fruit,berries,,,,,,,,
pastry,domestic eggs,dish cleaner,,,,,,,
specialty chocolate,brandy,,,,,,,,
chocolate,newspapers,,,,,,,,
beef,semi-finished bread,,,,,,,,
beef,margarine,,,,,,,,
fruit/vegetable juice,packaged fruit/vegetables,,,,,,,,
bottled water,curd,cream cheese ,,,,,,,
other vegetables,tidbits,,,,,,,,
butter,whipped/sour cream,,,,,,,,
bottled water,potato products,,,,,,,,
canned beer,newspapers,,,,,,,,
yogurt,sliced cheese,,,,,,,,
pastry,semi-finished bread,napkins,dishes,,,,,,
pastry,salty snack,,,,,,,,
root vegetables,seasonal products,,,,,,,,
tropical fruit,dessert,,,,,,,,
pastry,napkins,,,,,,,,
other vegetables,pork,,,,,,,,
frankfurter,butter,long life bakery product,,,,,,,
yogurt,detergent,chocolate marshmallow,,,,,,,
pip fruit,chicken,curd,,,,,,,
onions,oil,,,,,,,,
whole milk,canned vegetables,,,,,,,,
rolls/buns,sausage,,,,,,,,
hamburger meat,ice cream,,,,,,,,
bottled water,dessert,,,,,,,,
specialty bar,shopping bags,,,,,,,,
pot plants,yogurt,,,,,,,,
curd,cream cheese ,,,,,,,,
other vegetables,bottled beer,,,,,,,,
whole milk,sausage,,,,,,,,
rolls/buns,cream cheese ,,,,,,,,
yogurt,domestic eggs,waffles,,,,,,,
sliced cheese,meat spreads,,,,,,,,
packaged fruit/vegetables,cat food,dental care,,,,,,,
candy,onions,,,,,,,,
root vegetables,berries,,,,,,,,
whole milk,beef,,,,,,,,
tropical fruit,butter,sausage,berries,,,,,,
pip fruit,white bread,,,,,,,,
citrus fruit,herbs,,,,,,,,
other vegetables,fruit/vegetable juice,yogurt,,,,,,,
fruit/vegetable juice,canned beer,,,,,,,,
onions,margarine,,,,,,,,
rolls/buns,turkey,soda,,,,,,,
other vegetables,butter,,,,,,,,
beef,ham,,,,,,,,
other vegetables,specialty bar,,,,,,,,
beef,fruit/vegetable juice,yogurt,,,,,,,
ham,napkins,,,,,,,,
pasta,margarine,,,,,,,,
butter milk,hamburger meat,seasonal products,,,,,,,
beef,coffee,soda,,,,,,,
whole milk,other vegetables,,,,,,,,
other vegetables,bottled water,vinegar,,,,,,,
butter,condensed milk,,,,,,,,
soda,ice cream,,,,,,,,
grapes,hygiene articles,,,,,,,,
whole milk,pork,,,,,,,,
pip fruit,soda,,,,,,,,
tropical fruit,whole milk,berries,soda,,,,,,
other vegetables,bottled water,yogurt,,,,,,,
root vegetables,Instant food products,,,,,,,,
fruit/vegetable juice,bottled water,misc. beverages,,,,,,,
whole milk,whipped/sour cream,,,,,,,,
whole milk,sausage,pastry,,,,,,,
whole milk,dental care,,,,,,,,
hamburger meat,margarine,,,,,,,,
rolls/buns,brown bread,,,,,,,,
rolls/buns,chicken,,,,,,,,
red/blush wine,bottled beer,,,,,,,,
beef,hamburger meat,newspapers,whipped/sour cream,rum,meat spreads,,,,
pip fruit,hygiene articles,artif. sweetener,,,,,,,
soda,oil,,,,,,,,
whole milk,fish,,,,,,,,
other vegetables,frankfurter,cream cheese ,frozen dessert,,,,,,
ham,grapes,,,,,,,,
canned beer,baking powder,,,,,,,,
whole milk,red/blush wine,newspapers,,,,,,,
yogurt,curd,,,,,,,,
whole milk,chicken,,,,,,,,
soda,dessert,,,,,,,,
coffee,white wine,,,,,,,,
other vegetables,bottled water,,,,,,,,
curd cheese,domestic eggs,,,,,,,,
other vegetables,pork,,,,,,,,
whole milk,other vegetables,sugar,whipped/sour cream,,,,,,
pot plants,detergent,,,,,,,,
whole milk,sausage,curd,condensed milk,,,,,,
pork,whipped/sour cream,,,,,,,,
liquor (appetizer),onions,,,,,,,,
tropical fruit,root vegetables,,,,,,,,
yogurt,grapes,condensed milk,,,,,,,
bottled water,coffee,,,,,,,,
pastry,,,,,,,,,
tropical fruit,baking powder,,,,,,,,
whole milk,other vegetables,rolls/buns,margarine,,,,,,
soda,whipped/sour cream,,,,,,,,
tropical fruit,domestic eggs,frozen fish,mustard,,,,,,
frankfurter,pastry,,,,,,,,
tropical fruit,sausage,dog food,sweet spreads,,,,,,
ham,candy,,,,,,,,
whipped/sour cream,chewing gum,,,,,,,,
whole milk,rolls/buns,bottled water,root vegetables,coffee,,,,,
specialty chocolate,domestic eggs,,,,,,,,
butter milk,yogurt,pork,,,,,,,
whole milk,pet care,,,,,,,,
pip fruit,canned beer,white bread,,,,,,,
rolls/buns,frozen vegetables,,,,,,,,
berries,whipped/sour cream,,,,,,,,
margarine,,,,,,,,,
other vegetables,dessert,,,,,,,,
bottled beer,domestic eggs,,,,,,,,
brown bread,newspapers,nuts/prunes,,,,,,,
sausage,red/blush wine,,,,,,,,
chicken,yogurt,brown bread,hygiene articles,,,,,,
whole milk,root vegetables,,,,,,,,
bottled water,pork,soda,,,,,,,
bottled water,root vegetables,red/blush wine,white wine,,,,,,
citrus fruit,canned beer,curd,specialty chocolate,,,,,,
specialty chocolate,whipped/sour cream,,,,,,,,
tropical fruit,frozen vegetables,,,,,,,,
pip fruit,rolls/buns,bottled water,soda,popcorn,ice cream,,,,
other vegetables,UHT-milk,,,,,,,,
rolls/buns,frankfurter,,,,,,,,
root vegetables,coffee,,,,,,,,
tropical fruit,bottled beer,,,,,,,,
curd,onions,,,,,,,,
UHT-milk,margarine,,,,,,,,
fruit/vegetable juice,canned beer,,,,,,,,
chicken,flour,,,,,,,,
frankfurter,salty snack,house keeping products,,,,,,,
bottled water,yogurt,root vegetables,,,,,,,
coffee,shopping bags,,,,,,,,
other vegetables,yogurt,,,,,,,,
tropical fruit,citrus fruit,fruit/vegetable juice,pastry,margarine,,,,,
citrus fruit,waffles,,,,,,,,
pastry,soda,detergent,,,,,,,
yogurt,root vegetables,newspapers,,,,,,,
pastry,dishes,,,,,,,,
whole milk,fruit/vegetable juice,yogurt,,,,,,,
brown bread,bottled beer,,,,,,,,
tropical fruit,canned beer,shopping bags,organic sausage,,,,,,
pot plants,citrus fruit,,,,,,,,
liquor,liquor (appetizer),,,,,,,,
citrus fruit,candy,,,,,,,,
other vegetables,meat,,,,,,,,
whole milk,onions,,,,,,,,
tropical fruit,citrus fruit,soda,,,,,,,
whole milk,beef,,,,,,,,
cream cheese ,frozen vegetables,,,,,,,,
pip fruit,chicken,,,,,,,,
whole milk,pip fruit,softener,,,,,,,
rolls/buns,,,,,,,,,
sausage,roll products ,,,,,,,,
bottled water,yogurt,,,,,,,,
whole milk,curd,shopping bags,,,,,,,
yogurt,whipped/sour cream,,,,,,,,
ice cream,UHT-milk,,,,,,,,
other vegetables,citrus fruit,,,,,,,,
other vegetables,liquor,onions,female sanitary products,,,,,,
whole milk,bottled water,,,,,,,,
chocolate,meat,,,,,,,,
bottled water,dessert,nut snack,,,,,,,
whole milk,UHT-milk,,,,,,,,
tropical fruit,rolls/buns,,,,,,,,
bottled water,cooking chocolate,,,,,,,,
frankfurter,hair spray,,,,,,,,
frankfurter,shopping bags,mustard,,,,,,,
whole milk,white wine,frozen vegetables,,,,,,,
semi-finished bread,cereals,,,,,,,,
rolls/buns,chicken,,,,,,,,
pastry,domestic eggs,light bulbs,,,,,,,
fruit/vegetable juice,soda,,,,,,,,
sausage,shopping bags,,,,,,,,
pip fruit,rolls/buns,,,,,,,,
whole milk,other vegetables,,,,,,,,
whole milk,brown bread,candy,,,,,,,
citrus fruit,yogurt,,,,,,,,
pastry,pet care,,,,,,,,
rolls/buns,berries,candy,,,,,,,
hamburger meat,coffee,,,,,,,,
other vegetables,brown bread,,,,,,,,
butter,canned beer,domestic eggs,margarine,,,,,,
herbs,curd,bottled beer,,,,,,,
whole milk,mustard,,,,,,,,
butter,popcorn,,,,,,,,
napkins,waffles,,,,,,,,
citrus fruit,margarine,,,,,,,,
whole milk,pastry,shopping bags,chewing gum,,,,,,
chicken,cereals,,,,,,,,
whole milk,onions,,,,,,,,
root vegetables,soda,cream cheese ,,,,,,,
yogurt,meat spreads,,,,,,,,
root vegetables,canned beer,newspapers,semi-finished bread,,,,,,
liquor,long life bakery product,,,,,,,,
soda,soft cheese,,,,,,,,
beef,whipped/sour cream,,,,,,,,
tropical fruit,rolls/buns,root vegetables,condensed milk,,,,,,
yogurt,berries,,,,,,,,
rolls/buns,onions,,,,,,,,
other vegetables,root vegetables,grapes,,,,,,,
napkins,bags,,,,,,,,
rolls/buns,sausage,UHT-milk,female sanitary products,,,,,,
bottled water,yogurt,shopping bags,,,,,,,
newspapers,Instant food products,,,,,,,,
whole milk,frozen fish,,,,,,,,
other vegetables,margarine,,,,,,,,
yogurt,canned beer,soda,,,,,,,
whole milk,white wine,,,,,,,,
root vegetables,pastry,,,,,,,,
citrus fruit,yogurt,,,,,,,,
soups,seasonal products,,,,,,,,
root vegetables,semi-finished bread,,,,,,,,
pip fruit,packaged fruit/vegetables,,,,,,,,
whole milk,meat,,,,,,,,
citrus fruit,specialty chocolate,,,,,,,,
other vegetables,specialty bar,bottled water,brown bread,,,,,,
canned beer,dessert,,,,,,,,
whole milk,coffee,,,,,,,,
whole milk,cream cheese ,,,,,,,,
other vegetables,spices,,,,,,,,
pip fruit,root vegetables,,,,,,,,
root vegetables,frozen dessert,,,,,,,,
sugar,frozen fish,,,,,,,,
citrus fruit,hamburger meat,root vegetables,sugar,shopping bags,tea,,,,
curd,shopping bags,,,,,,,,
other vegetables,napkins,,,,,,,,
soda,oil,salty snack,,,,,,,
pastry,onions,shopping bags,,,,,,,
fruit/vegetable juice,,,,,,,,,
pork,frozen vegetables,canned fish,zwieback,,,,,,
hamburger meat,domestic eggs,,,,,,,,
chicken,dessert,,,,,,,,
yogurt,detergent,curd,,,,,,,
salty snack,chocolate marshmallow,,,,,,,,
whole milk,other vegetables,,,,,,,,
pork,light bulbs,waffles,,,,,,,
beef,processed cheese,,,,,,,,
citrus fruit,bottled water,domestic eggs,,,,,,,
rolls/buns,coffee,soda,,,,,,,
newspapers,curd,,,,,,,,
whole milk,hygiene articles,,,,,,,,
brown bread,waffles,,,,,,,,
pot plants,frankfurter,brown bread,,,,,,,
other vegetables,beverages,,,,,,,,
salt,mustard,,,,,,,,
other vegetables,pastry,,,,,,,,
whole milk,finished products,,,,,,,,
root vegetables,waffles,,,,,,,,
whole milk,bottled beer,,,,,,,,
berries,waffles,,,,,,,,
rolls/buns,misc. beverages,,,,,,,,
candy,shopping bags,,,,,,,,
pastry,onions,,,,,,,,
root vegetables,dessert,,,,,,,,
sausage,pastry,,,,,,,,
rolls/buns,packaged fruit/vegetables,pork,pastry,,,,,,
root vegetables,bottled beer,,,,,,,,
root vegetables,mayonnaise,roll products ,,,,,,,
whole milk,brown bread,,,,,,,,
citrus fruit,newspapers,bottled beer,white wine,cat food,,,,,
pip fruit,canned beer,,,,,,,,
canned beer,flour,newspapers,,,,,,,
whole milk,napkins,,,,,,,,
whole milk,meat,,,,,,,,
butter milk,sausage,beverages,,,,,,,
canned beer,soda,newspapers,,,,,,,
domestic eggs,whipped/sour cream,,,,,,,,
whole milk,UHT-milk,,,,,,,,
other vegetables,citrus fruit,,,,,,,,
tropical fruit,ice cream,frozen fish,,,,,,,
pip fruit,dessert,,,,,,,,
fruit/vegetable juice,pasta,,,,,,,,
root vegetables,cream cheese ,,,,,,,,
whole milk,brown bread,pastry,dessert,,,,,,
tropical fruit,red/blush wine,bottled beer,baking powder,,,,,,
tropical fruit,pastry,,,,,,,,
whole milk,,,,,,,,,
rolls/buns,ham,chewing gum,,,,,,,
whole milk,pip fruit,fruit/vegetable juice,sausage,,,,,,
sugar,soda,,,,,,,,
hamburger meat,condensed milk,,,,,,,,
root vegetables,pasta,bottled beer,white bread,,,,,,
other vegetables,brown bread,hard cheese,liquor,,,,,,
fruit/vegetable juice,house keeping products,,,,,,,,
whole milk,chocolate,sausage,flour,UHT-milk,long life bakery product,,,,
meat,pickled vegetables,,,,,,,,
bottled water,root vegetables,,,,,,,,
rolls/buns,bottled water,,,,,,,,
rolls/buns,brown bread,cream cheese ,salty snack,,,,,,
root vegetables,soda,,,,,,,,
beef,pasta,,,,,,,,
white bread,mustard,,,,,,,,
domestic eggs,frozen fish,,,,,,,,
beef,curd,,,,,,,,
whole milk,salty snack,Instant food products,softener,,,,,,
tropical fruit,other vegetables,,,,,,,,
bottled water,curd,white bread,,,,,,,
sausage,pork,,,,,,,,
citrus fruit,herbs,soda,oil,,,,,,
potato products,hygiene articles,,,,,,,,
tropical fruit,rolls/buns,chocolate,bottled beer,salty snack,,,,,
packaged fruit/vegetables,butter milk,shopping bags,,,,,,,
whole milk,cat food,candles,,,,,,,
frozen meals,salty snack,,,,,,,,
whole milk,other vegetables,hamburger meat,root vegetables,,,,,,
root vegetables,domestic eggs,,,,,,,,
pip fruit,hard cheese,,,,,,,,
canned fish,cat food,,,,,,,,
tropical fruit,bottled water,,,,,,,,
other vegetables,dishes,,,,,,,,
chocolate,soda,,,,,,,,
dish cleaner,specialty cheese,spread cheese,,,,,,,
rolls/buns,citrus fruit,,,,,,,,
pip fruit,Instant food products,,,,,,,,
root vegetables,turkey,,,,,,,,
bottled beer,frozen vegetables,,,,,,,,
tropical fruit,meat,whipped/sour cream,,,,,,,
whole milk,fruit/vegetable juice,,,,,,,,
brown bread,canned beer,napkins,,,,,,,
curd cheese,red/blush wine,margarine,,,,,,,
whole milk,bottled water,bottled beer,,,,,,,
pip fruit,yogurt,red/blush wine,bottled beer,mustard,,,,,
root vegetables,sugar,newspapers,,,,,,,
whole milk,bottled beer,cat food,,,,,,,
tropical fruit,soda,,,,,,,,
other vegetables,newspapers,,,,,,,,
specialty chocolate,liquor,,,,,,,,
rolls/buns,frankfurter,dishes,,,,,,,
curd,,,,,,,,,
whole milk,pastry,dessert,,,,,,,
soda,canned fish,prosecco,,,,,,,
whole milk,dessert,,,,,,,,
other vegetables,brown bread,soda,newspapers,hard cheese,roll products ,,,,
pip fruit,syrup,,,,,,,,
domestic eggs,roll products ,,,,,,,,
other vegetables,pot plants,,,,,,,,
tropical fruit,condensed milk,,,,,,,,
beef,white wine,,,,,,,,
citrus fruit,sausage,,,,,,,,
other vegetables,rolls/buns,,,,,,,,
whole milk,rolls/buns,citrus fruit,canned beer,,,,,,
